id,question
3544,"请判断：在句子“

谁负责谁处理。

”中，是否包含语法点[紧缩复句：无标记]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3545,"请判断：在句子“

走得快赶得上。

”中，是否包含语法点[紧缩复句：无标记]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3546,"请判断：在句子“

做错了你承担。

”中，是否包含语法点[紧缩复句：无标记]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3547,"请判断：在句子“

明天早上我不吃饭也要赶去开会。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3548,"请判断：在句子“

他不睡觉也要完成这个项目。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3549,"请判断：在句子“

她不休息也要整理房间。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3550,"请判断：在句子“

他不愿意学也得学。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3551,"请判断：在句子“

她不睡觉也要照顾生病的母亲。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3552,"请判断：在句子“

他不买新衣服也要存钱买车。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3553,"请判断：在句子“

这位老师不喝水也能讲一整节课。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3554,"请判断：在句子“

她不复习也能通过考试。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3555,"请判断：在句子“

这电脑不关机也能运行一整天。

”中，是否包含语法点[紧缩复句：不……也……]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3556,"请判断：在句子“

我在图书馆借了二十来本书。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3557,"请判断：在句子“

这箱苹果有六十来斤。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3558,"请判断：在句子“

他在这里工作了两个来月了。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3559,"请判断：在句子“

张医生四十来岁。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3560,"请判断：在句子“

这双鞋三百来块。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3561,"请判断：在句子“

这个停车场能停八十来辆车。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3562,"请判断：在句子“

这块肉五斤来重。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3563,"请判断：在句子“

这条绳子两尺来长。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3564,"请判断：在句子“

这座桥有十五米来高。

”中，是否包含语法点[概数表示法3：数词+来+量词]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3565,"请判断：在句子“

这一百道数学题，我答对了五分之四。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3566,"请判断：在句子“

这种手机的价格比原来降低了百分之三十。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3567,"请判断：在句子“

五班的女生人数是男生人数的两倍。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3568,"请判断：在句子“

我这次比赛得了九十五点三分。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3569,"请判断：在句子“

今年销售的产品数量比去年增加了百分之二十五。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3570,"请判断：在句子“

这台电脑的价格是那台的三倍。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3571,"请判断：在句子“

这个季度的利润比上个季度下降了百分之十五。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3572,"请判断：在句子“

这个地方很受欢迎，今年的游客人数比去年增加了三倍。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3573,"请判断：在句子“

这项调查显示，一百个人里大概有三分之二的人喜欢这部电视剧。

”中，是否包含语法点[小数、分数、百分数、倍数的表示法]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3574,"请判断：在句子“

他这么努力，谁不佩服他啊？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3575,"请判断：在句子“

他没解释清楚，我怎么会明白呢？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3576,"请判断：在句子“

任务这么重，我哪儿有时间休息？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3577,"请判断：在句子“

谁说我不喜欢这本书？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3578,"请判断：在句子“

他是个旅行家，还有什么地方没去过呢？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3579,"请判断：在句子“

我什么时候答应过你了？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3580,"请判断：在句子“

他在这里工作了这么多年，谁不认识他？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3581,"请判断：在句子“

你如果认真准备，怎么会考不好呢？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3582,"请判断：在句子“

你为什么不早点儿通知我呢？

”中，是否包含语法点[用反问句表示强调：由疑问代词构成的反问句]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3583,"请判断：在句子“

没有学生不喜欢看电影。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3584,"请判断：在句子“

这么精彩的演出我不可能不观看。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3585,"请判断：在句子“

我们家没有不喜欢旅行的。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3586,"请判断：在句子“

领导不会不批准我们的计划。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3587,"请判断：在句子“

这个聚会你不参加不行。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3588,"请判断：在句子“

你一定要来，这里不能没你。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3589,"请判断：在句子“

我们公司没有一个人不敬佩他的。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3590,"请判断：在句子“

这件事不是我不关心，是我帮不上忙。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3591,"请判断：在句子“

你担心什么呀？我们又不是见不了面了。

”中，是否包含语法点[用双重否定表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3592,"请判断：在句子“

我一部电影也没看过。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3593,"请判断：在句子“

我在上海一个朋友都没有。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3594,"请判断：在句子“

那些橘子一个也不酸。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3595,"请判断：在句子“

北京我一次也没去过。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3596,"请判断：在句子“

我要立刻回家，一刻都不想等了。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3597,"请判断：在句子“

我饿得一口饭都吃不下了。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3598,"请判断：在句子“

刚来日本时，他一句日语也听不懂。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3599,"请判断：在句子“

这些鞋子一双也不合脚。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3600,"请判断：在句子“

花园里的花一朵都没开。

”中，是否包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3601,"请判断：在句子“

我连最基本的数学题都解不出来。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3602,"请判断：在句子“

她连长城也没去过。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3603,"请判断：在句子“

这个书包连小学生都背得动。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3604,"请判断：在句子“

他连这个科学家的名字也没听说过。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3605,"请判断：在句子“

上海景点这么多，我连一个也没去过。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3606,"请判断：在句子“

她连最难的钢琴曲都会弹。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3607,"请判断：在句子“

妈妈连一句法语都不会说。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3608,"请判断：在句子“

这个小镇连很多本地人都不知道。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3609,"请判断：在句子“

他累得连水都忘记喝了。

”中，是否包含语法点[用“连……也/都……”表示强调]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3610,"请判断：在句子“

这次活动有免费午餐，咱们不吃白不吃。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3611,"请判断：在句子“

图书馆新书展览，不逛白不逛。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3612,"请判断：在句子“

这些水果再不吃就坏了，不吃白不吃。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3613,"请判断：在句子“

朋友送的演唱会门票，咱们不看白不看。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3614,"请判断：在句子“

免费的瑜伽课为什么不去上？不上白不上。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3615,"请判断：在句子“

每人一张优惠券，不领白不领。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3616,"请判断：在句子“

这次培训公司报销费用，咱们不参加白不参加。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3617,"请判断：在句子“

我们不玩白不玩，反正游乐场的票已经买了。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3618,"请判断：在句子“

这次比赛奖品丰厚，不参加白不参加。

”中，是否包含语法点[口语格式：不X白不X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3619,"请判断：在句子“

时间虽然紧迫，但咱们写一页是一页。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3620,"请判断：在句子“

作业堆积如山，能做一题是一题吧。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3621,"请判断：在句子“

读一本书是一本书，你一定能读完。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3622,"请判断：在句子“

现在机会不多，咱们能抓住一次是一次。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3623,"请判断：在句子“

今天的计划很满，我们慢慢来，完成一项是一项。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3624,"请判断：在句子“

咱们资源有限，能支持一个是一个。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3625,"请判断：在句子“

需要帮助的人太多了，我们能照顾一个是一个。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3626,"请判断：在句子“

我能力有限，能做一点儿是一点儿。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3627,"请判断：在句子“

这些单词很简单，你背一个是一个。

”中，是否包含语法点[口语格式：动词+-X是一X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3628,"请判断：在句子“

这才刚刚开始，没什么好紧张的。

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3629,"请判断：在句子“

你还是别多想了，这有什么好纠结的？

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3630,"请判断：在句子“

有什么好抱怨的？这本来就是我们的责任。

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3631,"请判断：在句子“

失败是成功之母，总结经验就好，没什么好沮丧的。

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3632,"请判断：在句子“

我已经尽力去争取了，结果不理想也没什么好后悔的。

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3633,"请判断：在句子“

这个公园风景一般，有什么好游览的？

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3634,"请判断：在句子“

那个书架整理得很整齐，没什么好收拾的。

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3635,"请判断：在句子“

她从小就练习钢琴，这没有什么好惊讶的。

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3636,"请判断：在句子“

这都是一些琐碎的小事，有什么好讨论的？

”中，是否包含语法点[口语格式：(没)有什么(好)X的]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3637,"请判断：在句子“

对是对，错是错，不能混淆是非。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3638,"请判断：在句子“

她是她，你是你，性格不同很正常。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3639,"请判断：在句子“

过去是过去，现在是现在，要学会放下。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3640,"请判断：在句子“

工作是工作，休息是休息，要平衡好两者。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3641,"请判断：在句子“

他是他，我是我，我的选择不需要他同意。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3642,"请判断：在句子“

老师是老师，学生是学生，职责不同。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3643,"请判断：在句子“

朋友是朋友，同事是同事，不要混为一谈。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3644,"请判断：在句子“

她是她，我是我，别用她的标准要求我。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3645,"请判断：在句子“

梦想是梦想，现实是现实，总要面对现实。

”中，是否包含语法点[口语格式：X是X，Y是Y]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3646,"请判断：在句子“

这个任务很紧急，你完成也得完成，不完成也得完成。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3647,"请判断：在句子“

你喝也得喝，不喝也得喝，这药对身体好。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3648,"请判断：在句子“

都到这一步了，决定你下也得下，不下也得下。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3649,"请判断：在句子“

你选也得选，不选也得选，时间不等人。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3650,"请判断：在句子“

都签了合同了，你履行也得履行，不履行也得履行。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3651,"请判断：在句子“

这次考试是必考的，你复习也得复习，不复习也得复习。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3652,"请判断：在句子“

这个规则是公司规定的，你遵守也得遵守，不遵守也得遵守。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3653,"请判断：在句子“

你同意也得同意，不同意也得同意，事情已经决定了。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3654,"请判断：在句子“

这个费用是必须支付的，你付也得付，不付也得付。

”中，是否包含语法点[口语格式：X也得X,不X也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3655,"请判断：在句子“

你别犹豫了，直接做就是了。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3656,"请判断：在句子“

你别担心，以后多练习就是了。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3657,"请判断：在句子“

放心吧，我不告诉他就是了。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3658,"请判断：在句子“

这次失败了没关系，总结经验就是了。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3659,"请判断：在句子“

把任务交给别人，咱们不管就是了。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3660,"请判断：在句子“

我会安排好一切，你安心休息就是了。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3661,"请判断：在句子“

你直接问就是了，他会告诉你的。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3662,"请判断：在句子“

你来就是了，我们会安排好一切。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3663,"请判断：在句子“

我们把问题解决就是了，没什么大不了的。

”中，是否包含语法点[口语格式：X就是了]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3664,"请判断：在句子“

还名牌儿呢，我看都不看一眼。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3665,"请判断：在句子“

还有名的教授呢，讲课水平还不如我。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3666,"请判断：在句子“

还著名画家呢，这画得我都看不懂。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3667,"请判断：在句子“

还研究生呢，这么基础的知识都不懂。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3668,"请判断：在句子“

还名牌儿电脑呢，用了半年就卡得不行。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3669,"请判断：在句子“

还出国旅游呢，对当地文化的了解还没我多。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3670,"请判断：在句子“

还健身教练呢，体力还没我好。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3671,"请判断：在句子“

还大公司呢，管理竟然这么混乱。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3672,"请判断：在句子“

还开店呢，连基本的宣传都没做。

”中，是否包含语法点[口语格式：还X呢]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3673,"请判断：在句子“

你睡你的吧，别担心我。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3674,"请判断：在句子“

没什么事，你玩你的吧！

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3675,"请判断：在句子“

你写你的吧，我先去吃饭。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3676,"请判断：在句子“

你聊你的吧，不影响我工作。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3677,"请判断：在句子“

你看你的吧，不用管我。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3678,"请判断：在句子“

你学你的吧，别老看手机。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3679,"请判断：在句子“

我不喜欢吃辣的，你吃你的吧，我就不吃了。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3680,"请判断：在句子“

我先出去一趟，你忙你的吧。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3681,"请判断：在句子“

你跑你的吧，不用等我。

”中，是否包含语法点[口语格式：你X你的吧]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3682,"请判断：在句子“

让你看你就看，别犹豫了。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3683,"请判断：在句子“

叫你跑你就跑，别回头。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3684,"请判断：在句子“

让你坐你就坐，别站着了。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3685,"请判断：在句子“

叫你买你就买，别心疼钱。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3686,"请判断：在句子“

让你说你就说，别憋着。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3687,"请判断：在句子“

叫你停你就停，别继续了。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3688,"请判断：在句子“

让你试你就试，别害怕。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3689,"请判断：在句子“

叫你等你就等？也不问问等多久吗？

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3690,"请判断：在句子“

不要别人叫你学你就学，你要选自己感兴趣的学。

”中，是否包含语法点[口语格式：让/叫你X你就X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3691,"请判断：在句子“

他遇到麻烦了，我说什么也得去帮帮他。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3692,"请判断：在句子“

这么难得的机会，你怎么着也得试试。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3693,"请判断：在句子“

天快黑了，说什么我也得回家了。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3694,"请判断：在句子“

明天要考试了，今天我怎么着也得复习完。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3695,"请判断：在句子“

这是最后一张票了，我们说什么也得买下来。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3696,"请判断：在句子“

这件事关系到大家的利益，你说什么也得处理好。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3697,"请判断：在句子“

这辆车已经开了十几年了，太旧了，说什么也得换一辆。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3698,"请判断：在句子“

妈妈忙了一整天，怎么着也得让她坐下来休息一下儿。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3699,"请判断：在句子“

我连续学习了几个小时，说什么也得放松一下儿了。

”中，是否包含语法点[口语格式：说什么/怎么(着)也得X]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3700,"请判断：在句子“

团队成员之间应该彼此支持。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3701,"请判断：在句子“

我和小王是同事，工作中不分彼此。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3702,"请判断：在句子“

彼此的观点相似。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3703,"请判断：在句子“

久别重逢的亲人，彼此都很开心。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3704,"请判断：在句子“

大家都是邻居，应该彼此帮助。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3705,"请判断：在句子“

我们彼此曾经合作过。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3706,"请判断：在句子“

彼此的理解不同，态度也不同。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
3707,"请判断：在句子“

彼此的背景虽然不同，但大家的方向是一致的。

”中，是否包含语法点[指示代词：彼此]?
如果包含，请仅回答T
如果不包含，请仅回答F"
